# lemma	p1sg	p3sg	pst1sg	pst3sg	nut	pass-prs	pass-pst	imp2sg ("-" = type-I default)
syöpyä	syövyn	-	syövyin	syöpyi	-	syövytään	syövyttiin	syövy	-	-	-	syöpynee
syöpötellä	syöpöttelen	syöpöttelee	syöpöttelin	syöpötteli	syöpötellyt	syöpötellään	syöpöteltiin	syöpöttele	-	-	-	syöpötellee
syöstä	syöksen	syöksee	syöksin	syöksi	syössyt	syöstään	syöstiin	syökse	-	-	-	syössee
syötellä	syöttelen	syöttelee	syöttelin	syötteli	syötellyt	syötellään	syöteltiin	syöttele	-	-	-	syötellee
syötittää	syötitän	-	syötitin	syötitti	-	syötitetään	syötitettiin	syötitä	-	-	-	syötittänee
syöttyä	-	-	-	-	-	-	-	-	-	-	-	syöttynee
syöttää	syötän	-	syötin	syötti	-	syötetään	syötettiin	syötä	-	-	-	syöttänee
syövyttää	syövytän	-	syövytin	syövytti	-	syövytetään	syövytettiin	syövytä	-	-	-	syövyttänee
sädehtiä	sädehdin	-	sädehdin	sädehti	-	sädehditään	sädehdittiin	sädehdi	-	-	-	sädehtinee
sädettää	sädetän	-	sädetin	sädetti	-	sädetetään	sädetettiin	sädetä	-	-	-	sädettänee
säestää	-	-	säestin	säesti	-	säestetään	säestettiin	-	-	-	-	säestänee
säheltää	sähellän	-	sähelsin	sähelsi	-	sähelletään	sähellettiin	sähellä	-	-	-	säheltänee
sähistä	sähisen	sähisee	sähisin	sähisi	sähissyt	sähistään	sähistiin	sähise	-	-	-	sähissee
sähköistyä	-	-	-	-	-	-	-	-	-	-	-	sähköistynee
sähköistää	-	-	sähköistin	sähköisti	-	sähköistetään	sähköistettiin	-	-	-	-	sähköistänee
sähköpinnoittaa	sähköpinnoitan	-	sähköpinnoitin	sähköpinnoitti	-	sähköpinnoitetaan	sähköpinnoitettiin	sähköpinnoita	-	-	-	sähköpinnoittanee
sähköttää	sähkötän	-	sähkötin	sähkötti	-	sähkötetään	sähkötettiin	sähkötä	-	-	-	sähköttänee
sähliä	-	-	sählin	sähli	-	-	-	-	-	-	-	sählinee
sählätä	sählään	sählää	sähläsin	sähläsi	sählännyt	sählätään	sählättiin	sählää	sähläävät	sählätkää	-	sählännee
sähähtää	sähähdän	-	sähähdin	sähähti	-	sähähdetään	sähähdettiin	sähähdä	-	-	-	sähähtänee
sähäköityä	-	-	-	-	-	-	-	-	-	-	-	sähäköitynee
säihkyä	-	-	-	-	-	-	-	-	-	-	-	säihkynee
säikeistää	-	-	säikeistin	säikeisti	-	säikeistetään	säikeistettiin	-	-	-	-	säikeistänee
säikkyä	säikyn	-	säikyin	säikkyi	-	säikytään	säikyttiin	säiky	-	-	-	säikkynee
säikytellä	säikyttelen	säikyttelee	säikyttelin	säikytteli	säikytellyt	säikytellään	säikyteltiin	säikyttele	-	-	-	säikytellee
säikyttää	säikytän	-	säikytin	säikytti	-	säikytetään	säikytettiin	säikytä	-	-	-	säikyttänee
säikähdyttää	säikähdytän	-	säikähdytin	säikähdytti	-	säikähdytetään	säikähdytettiin	säikähdytä	-	-	-	säikähdyttänee
säikähtyä	säikähdyn	-	säikähdyin	säikähtyi	-	säikähdytään	säikähdyttiin	säikähdy	-	-	-	säikähtynee
säikähtää	säikähdän	-	säikähdin	säikähti	-	säikähdetään	säikähdettiin	säikähdä	-	-	-	säikähtänee
säikäytellä	säikäyttelen	säikäyttelee	säikäyttelin	säikäytteli	säikäytellyt	säikäytellään	säikäyteltiin	säikäyttele	-	-	-	säikäytellee
säikäyttää	säikäytän	-	säikäytin	säikäytti	-	säikäytetään	säikäytettiin	säikäytä	-	-	-	säikäyttänee
säiliöidä	säiliöin	säiliöi	säiliöin	säiliöi	säiliöinyt	säiliöidään	säiliöitiin	säiliöi	säiliöivät	-	-	säiliöinee
säilyttää	säilytän	-	säilytin	säilytti	-	säilytetään	säilytettiin	säilytä	-	-	-	säilyttänee
säilyä	-	-	-	-	-	-	-	-	-	-	-	säilynee
säilöä	-	-	-	-	-	-	-	-	-	-	-	säilönee
säkenöidä	säkenöin	säkenöi	säkenöin	säkenöi	säkenöinyt	säkenöidään	säkenöitiin	säkenöi	säkenöivät	-	-	säkenöinee
säkittää	säkitän	-	säkitin	säkitti	-	säkitetään	säkitettiin	säkitä	-	-	-	säkittänee
säksättää	säksätän	-	säksätin	säksätti	-	säksätetään	säksätettiin	säksätä	-	-	-	säksättänee
säkättää	säkätän	-	säkätin	säkätti	-	säkätetään	säkätettiin	säkätä	-	-	-	säkättänee
sälyttää	sälytän	-	sälytin	sälytti	-	sälytetään	sälytettiin	sälytä	-	-	-	sälyttänee
sälähtää	sälähdän	-	sälähdin	sälähti	-	sälähdetään	sälähdettiin	sälähdä	-	-	-	sälähtänee
sälöillä	sälöilen	sälöilee	sälöilin	sälöili	sälöillyt	sälöillään	sälöiltiin	sälöile	-	-	-	sälöillee
sämplätä	sämplään	sämplää	sämpläsin	sämpläsi	sämplännyt	sämplätään	sämplättiin	sämplää	sämpläävät	sämplätkää	-	sämplännee
sännätä	säntään	säntää	säntäsin	säntäsi	sännännyt	sännätään	sännättiin	säntää	säntäävät	sännätkää	-	sännännee
säntäillä	säntäilen	säntäilee	säntäilin	säntäili	säntäillyt	säntäillään	säntäiltiin	säntäile	-	-	-	säntäillee
säpistä	säpisen	säpisee	säpisin	säpisi	säpissyt	säpistään	säpistiin	säpise	-	-	-	säpissee
säpsähdellä	säpsähtelen	säpsähtelee	säpsähtelin	säpsähteli	säpsähdellyt	säpsähdellään	säpsähdeltiin	säpsähtele	-	-	-	säpsähdellee
säpsähdyttää	säpsähdytän	-	säpsähdytin	säpsähdytti	-	säpsähdytetään	säpsähdytettiin	säpsähdytä	-	-	-	säpsähdyttänee
säpsähtää	säpsähdän	-	säpsähdin	säpsähti	-	säpsähdetään	säpsähdettiin	säpsähdä	-	-	-	säpsähtänee
säpsäyttää	säpsäytän	-	säpsäytin	säpsäytti	-	säpsäytetään	säpsäytettiin	säpsäytä	-	-	-	säpsäyttänee
säristä	särisen	särisee	särisin	särisi	särissyt	säristään	säristiin	särise	-	-	-	särissee
särjettää	särjetän	särjettää	särjetin	särjetti	särjettänyt	särjetetään	särjettettiin	särjetä	särjettävät	särjettäkää	särjettäisi	särjettänee
särkeä	särjen	-	särjin	särki	-	särjetään	särjettiin	särje	-	-	-	särkenee
särkyä	säryn	-	säryin	särkyi	-	särytään	säryttiin	säry	-	-	-	särkynee
särmätä	särmään	särmää	särmäsin	särmäsi	särmännyt	särmätään	särmättiin	särmää	särmäävät	särmätkää	-	särmännee
särpiä	särvin	-	särvin	särpi	-	särvitään	särvittiin	särvi	-	-	-	särpinee
särähdellä	särähtelen	särähtelee	särähtelin	särähteli	särähdellyt	särähdellään	särähdeltiin	särähtele	-	-	-	särähdellee
särähtää	särähdän	-	särähdin	särähti	-	särähdetään	särähdettiin	särähdä	-	-	-	särähtänee
säröillä	säröilen	säröilee	säröilin	säröili	säröillyt	säröillään	säröiltiin	säröile	-	-	-	säröillee
säröttää	särötän	-	särötin	särötti	-	särötetään	särötettiin	särötä	-	-	-	säröttänee
säröytyä	säröydyn	-	säröydyin	säröytyi	-	säröydytään	säröydyttiin	säröydy	-	-	-	säröytynee
säteillä	säteilen	säteilee	säteilin	säteili	säteillyt	säteillään	säteiltiin	säteile	-	-	-	säteillee
säteilyttää	säteilytän	-	säteilytin	säteilytti	-	säteilytetään	säteilytettiin	säteilytä	-	-	-	säteilyttänee
sätkiä	-	-	sätkin	sätki	-	-	-	-	-	-	-	sätkinee
sätkytellä	sätkyttelen	sätkyttelee	sätkyttelin	sätkytteli	sätkytellyt	sätkytellään	sätkyteltiin	sätkyttele	-	-	-	sätkytellee
sätkyttää	sätkytän	-	sätkytin	sätkytti	-	sätkytetään	sätkytettiin	sätkytä	-	-	-	sätkyttänee
sätkyä	-	-	-	-	-	-	-	-	-	-	-	sätkynee
sätkättää	sätkätän	-	sätkätin	sätkätti	-	sätkätetään	sätkätettiin	sätkätä	-	-	-	sätkättänee
sättiä	sätin	-	sätin	sätti	-	sätitään	sätittiin	säti	-	-	-	sättinee
säveltää	sävellän	-	sävelsin	sävelsi	-	sävelletään	sävellettiin	sävellä	-	-	-	säveltänee
sävyttyä	sävytyn	-	sävytyin	sävyttyi	-	sävytytään	sävytyttiin	sävyty	-	-	-	sävyttynee
sävyttää	sävytän	-	sävytin	sävytti	-	sävytetään	sävytettiin	sävytä	-	-	-	sävyttänee
sävähdyttää	sävähdytän	-	sävähdytin	sävähdytti	-	sävähdytetään	sävähdytettiin	sävähdytä	-	-	-	sävähdyttänee
sävähtää	sävähdän	-	sävähdin	sävähti	-	sävähdetään	sävähdettiin	sävähdä	-	-	-	sävähtänee
säväyttää	säväytän	-	säväytin	säväytti	-	säväytetään	säväytettiin	säväytä	-	-	-	säväyttänee
säädellä	säätelen	säätelee	säätelin	sääteli	säädellyt	säädellään	säädeltiin	säätele	-	-	-	säädellee
säädättää	säädätän	-	säädätin	säädätti	-	säädätetään	säädätettiin	säädätä	-	-	-	säädättänee
säälitellä	säälittelen	säälittelee	säälittelin	säälitteli	säälitellyt	säälitellään	sääliteltiin	säälittele	-	-	-	säälitellee
säälittää	säälitän	-	säälitin	säälitti	-	säälitetään	säälitettiin	säälitä	-	-	-	säälittänee
sääliä	-	-	säälin	sääli	-	-	-	-	-	-	-	säälinee
säännellä	sääntelen	sääntelee	sääntelin	säänteli	säännellyt	säännellään	säänneltiin	sääntele	-	-	-	säännellee
säännöllistyä	-	-	-	-	-	-	-	-	-	-	-	säännöllistynee
säännöllistää	-	-	säännöllistin	säännöllisti	-	säännöllistetään	säännöllistettiin	-	-	-	-	säännöllistänee
säännöstellä	säännöstelen	säännöstelee	säännöstelin	säännösteli	säännöstellyt	säännöstellään	säännösteltiin	säännöstele	-	-	-	säännöstellee
säännöstää	-	-	säännöstin	säännösti	-	säännöstetään	säännöstettiin	-	-	-	-	säännöstänee
säännötellä	säännöttelen	säännöttelee	säännöttelin	säännötteli	säännötellyt	säännötellään	säännöteltiin	säännöttele	-	-	-	säännötellee
säännöttää	säännötän	-	säännötin	säännötti	-	säännötetään	säännötettiin	säännötä	-	-	-	säännöttänee
säästellä	säästelen	säästelee	säästelin	säästeli	säästellyt	säästellään	säästeltiin	säästele	-	-	-	säästellee
säästyä	-	-	-	-	-	-	-	-	-	-	-	säästynee
säästää	-	-	säästin	säästi	-	säästetään	säästettiin	-	-	-	-	säästänee
säätiöidä	säätiöin	säätiöi	säätiöin	säätiöi	säätiöinyt	säätiöidään	säätiöitiin	säätiöi	säätiöivät	-	-	säätiöinee
säätyä	säädyn	-	säädyin	säätyi	-	säädytään	säädyttiin	säädy	-	-	-	säätynee
säätää	säädän	-	säädin	sääti	-	säädetään	säädettiin	säädä	-	-	-	säätänee
söhliä	-	-	söhlin	söhli	-	-	-	-	-	-	-	söhlinee
söhlätä	söhlään	söhlää	söhläsin	söhläsi	söhlännyt	söhlätään	söhlättiin	söhlää	söhläävät	söhlätkää	-	söhlännee
sököttää	sökötän	-	sökötin	sökötti	-	sökötetään	sökötettiin	sökötä	-	-	-	sököttänee
sönkätä	sönkkään	sönkkää	sönkkäsin	sönkkäsi	sönkännyt	sönkätään	sönkättiin	sönkkää	sönkkäävät	sönkätkää	-	sönkännee
sönköttää	sönkötän	-	sönkötin	sönkötti	-	sönkötetään	sönkötettiin	sönkötä	-	-	-	sönköttänee
söpöillä	söpöilen	söpöilee	söpöilin	söpöili	söpöillyt	söpöillään	söpöiltiin	söpöile	-	-	-	söpöillee
söpöttää	söpötän	-	söpötin	söpötti	-	söpötetään	söpötettiin	söpötä	-	-	-	söpöttänee
sörkkiä	sörkin	-	sörkin	sörkki	-	sörkitään	sörkittiin	sörki	-	-	-	sörkkinee
sörssätä	sörssään	sörssää	sörssäsin	sörssäsi	sörssännyt	sörssätään	sörssättiin	sörssää	sörssäävät	sörssätkää	-	sörssännee
sössiä	-	-	sössin	sössi	-	-	-	-	-	-	-	sössinee
sössöttää	sössötän	-	sössötin	sössötti	-	sössötetään	sössötettiin	sössötä	-	-	-	sössöttänee
taajentaa	taajennan	-	taajensin	taajensi	-	taajennetaan	taajennettiin	taajenna	-	-	-	taajentanee
taajentua	taajennun	-	taajennuin	taajentui	-	taajennutaan	taajennuttiin	taajennu	-	-	-	taajentunee
taajeta	taajenen	taajenee	taajenin	taajeni	taajennut	taajetaan	taajettiin	taajene	-	taajetkaa	-	taajennee
taamoa	-	-	-	-	-	-	-	-	-	-	-	taamonee
taannehtia	taannehdin	-	taannehdin	taannehti	-	taannehditaan	taannehdittiin	taannehdi	-	-	-	taannehtinee
taannuttaa	taannutan	-	taannutin	taannutti	-	taannutetaan	taannutettiin	taannuta	-	-	-	taannuttanee
taantua	taannun	-	taannuin	taantui	-	taannutaan	taannuttiin	taannu	-	-	-	taantunee
taaperrella	taapertelen	taapertelee	taapertelin	taaperteli	taaperrellut	taaperrellaan	taaperreltiin	taapertele	-	-	-	taaperrellee
taapertaa	taaperran	-	taapersin	taapersi	-	taaperretaan	taaperrettiin	taaperra	-	-	-	taapertanee
taaplata	taaplaan	taaplaa	taaplasin	taaplasi	taaplannut	taaplataan	taaplattiin	taaplaa	taaplaavat	taaplatkaa	-	taaplannee
taarata	taaraan	taaraa	taarasin	taarasi	taarannut	taarataan	taarattiin	taaraa	taaraavat	taaratkaa	-	taarannee
taata	takaan	takaa	takasin	takasi	taannut	taataan	taattiin	takaa	takaavat	taatkaa	-	taannee
tabuloida	tabuloin	tabuloi	tabuloin	tabuloi	tabuloinut	tabuloidaan	tabuloitiin	tabuloi	tabuloivat	-	-	tabuloinee
taeta	takenen	takenee	takenin	takeni	taennut	taetaan	taettiin	takene	-	taetkaa	-	taennee
tagata	tagaan	tagaa	tagasin	tagasi	tagannut	tagataan	tagattiin	tagaa	tagaavat	tagatkaa	-	tagannee
tahdistaa	-	-	tahdistin	tahdisti	-	tahdistetaan	tahdistettiin	-	-	-	-	tahdistanee
tahdistua	-	-	-	-	-	-	-	-	-	-	-	tahdistunee
tahdittaa	tahditan	-	tahditin	tahditti	-	tahditetaan	tahditettiin	tahdita	-	-	-	tahdittanee
tahkota	tahkoan	tahkoaa	tahkosin	tahkosi	tahkonnut	tahkotaan	tahkottiin	tahkoa	-	tahkotkaa	-	tahkonnee
tahkoutua	tahkoudun	-	tahkouduin	tahkoutui	-	tahkoudutaan	tahkouduttiin	tahkoudu	-	-	-	tahkoutunee
tahmaannuttaa	tahmaannutan	-	tahmaannutin	tahmaannutti	-	tahmaannutetaan	tahmaannutettiin	tahmaannuta	-	-	-	tahmaannuttanee
tahmaantua	tahmaannun	-	tahmaannuin	tahmaantui	-	tahmaannutaan	tahmaannuttiin	tahmaannu	-	-	-	tahmaantunee
tahmata	tahmaan	tahmaa	tahmasin	tahmasi	tahmannut	tahmataan	tahmattiin	tahmaa	tahmaavat	tahmatkaa	-	tahmannee
tahmautua	tahmaudun	-	tahmauduin	tahmautui	-	tahmaudutaan	tahmauduttiin	tahmaudu	-	-	-	tahmautunee
tahmentaa	tahmennan	-	tahmensin	tahmensi	-	tahmennetaan	tahmennettiin	tahmenna	-	-	-	tahmentanee
tahmeta	tahmenen	tahmenee	tahmenin	tahmeni	tahmennut	tahmetaan	tahmettiin	tahmene	-	tahmetkaa	-	tahmennee
tahraantua	tahraannun	-	tahraannuin	tahraantui	-	tahraannutaan	tahraannuttiin	tahraannu	-	-	-	tahraantunee
tahrata	tahraan	tahraa	tahrasin	tahrasi	tahrannut	tahrataan	tahrattiin	tahraa	tahraavat	tahratkaa	-	tahrannee
tahrautua	tahraudun	-	tahrauduin	tahrautui	-	tahraudutaan	tahrauduttiin	tahraudu	-	-	-	tahrautunee
tahria	-	-	tahrin	tahri	-	-	-	-	-	-	-	tahrinee
tahriintua	tahriinnun	-	tahriinnuin	tahriintui	-	tahriinnutaan	tahriinnuttiin	tahriinnu	-	-	-	tahriintunee
tahriutua	tahriudun	-	tahriuduin	tahriutui	-	tahriudutaan	tahriuduttiin	tahriudu	-	-	-	tahriutunee
tahtoa	tahdon	-	tahdoin	tahtoi	-	tahdotaan	tahdottiin	tahdo	-	-	-	tahtonee
taikinoida	taikinoin	taikinoi	taikinoin	taikinoi	taikinoinut	taikinoidaan	taikinoitiin	taikinoi	taikinoivat	-	-	taikinoinee
taikoa	taion	-	taioin	taikoi	-	taiotaan	taiottiin	taio	-	-	-	taikonee
taimettaa	taimetan	-	taimetin	taimetti	-	taimetetaan	taimetettiin	taimeta	-	-	-	taimettanee
taimettua	taimetun	-	taimetuin	taimettui	-	taimetutaan	taimetuttiin	taimetu	-	-	-	taimettunee
taimia	-	-	taimin	taimi	-	-	-	-	-	-	-	taiminee
tainnuttaa	tainnutan	-	tainnutin	tainnutti	-	tainnutetaan	tainnutettiin	tainnuta	-	-	-	tainnuttanee
taintua	tainnun	-	tainnuin	taintui	-	tainnutaan	tainnuttiin	tainnu	-	-	-	taintunee
taipua	taivun	-	taivuin	taipui	-	taivutaan	taivuttiin	taivu	-	-	-	taipunee
taipuilla	taipuilen	taipuilee	taipuilin	taipuili	taipuillut	taipuillaan	taipuiltiin	taipuile	-	-	-	taipuillee
taistella	taistelen	taistelee	taistelin	taisteli	taistellut	taistellaan	taisteltiin	taistele	-	-	-	taistellee
taitaa	taidan	-	taisin	taisi	-	taidetaan	taidettiin	taida	-	-	-	tainnee
taiteilla	taiteilen	taiteilee	taiteilin	taiteili	taiteillut	taiteillaan	taiteiltiin	taiteile	-	-	-	taiteillee
taitella	taittelen	taittelee	taittelin	taitteli	taitellut	taitellaan	taiteltiin	taittele	-	-	-	taitellee
taittaa	taitan	-	taitoin	taittoi	-	taitetaan	taitettiin	taita	-	-	-	taittanee
taittua	taitun	-	taituin	taittui	-	taitutaan	taituttiin	taitu	-	-	-	taittunee
taituroida	taituroin	taituroi	taituroin	taituroi	taituroinut	taituroidaan	taituroitiin	taituroi	taituroivat	-	-	taituroinee
taivaltaa	taivallan	-	taivalsin	taivalsi	-	taivalletaan	taivallettiin	taivalla	-	-	-	taivaltanee
taivastella	taivastelen	taivastelee	taivastelin	taivasteli	taivastellut	taivastellaan	taivasteltiin	taivastele	-	-	-	taivastellee
taivutella	taivuttelen	taivuttelee	taivuttelin	taivutteli	taivutellut	taivutellaan	taivuteltiin	taivuttele	-	-	-	taivutellee
taivuttaa	taivutan	-	taivutin	taivutti	-	taivutetaan	taivutettiin	taivuta	-	-	-	taivuttanee
taivuttautua	taivuttaudun	-	taivuttauduin	taivuttautui	-	taivuttaudutaan	taivuttauduttiin	taivuttaudu	-	-	-	taivuttautunee
tajuta	tajuan	tajuaa	tajusin	tajusi	tajunnut	tajutaan	tajuttiin	tajua	-	tajutkaa	-	tajunnee
takaisinmallintaa	takaisinmallinnan	-	takaisinmallinsin	takaisinmallinsi	-	takaisinmallinnetaan	takaisinmallinnettiin	takaisinmallinna	-	-	-	takaisinmallintanee
takaisinsirota	takaisinsiroan	takaisinsiroaa	takaisinsirosin	takaisinsirosi	takaisinsironnut	takaisinsirotaan	takaisinsirottiin	takaisinsiroa	-	takaisinsirotkaa	-	takaisinsironnee
takautua	takaudun	-	takauduin	takautui	-	takaudutaan	takauduttiin	takaudu	-	-	-	takautunee
takavarikoida	takavarikoin	takavarikoi	takavarikoin	takavarikoi	takavarikoinut	takavarikoidaan	takavarikoitiin	takavarikoi	takavarikoivat	-	-	takavarikoinee
takellella	takeltelen	takeltelee	takeltelin	takelteli	takellellut	takellellaan	takelleltiin	takeltele	-	-	-	takellellee
takeltaa	takellan	-	takelsin	takelsi	-	takelletaan	takellettiin	takella	-	-	-	takeltanee
takerrella	takertelen	takertelee	takertelin	takerteli	takerrellut	takerrellaan	takerreltiin	takertele	-	-	-	takerrellee
takertaa	takerran	-	takersin	takersi	-	takerretaan	takerrettiin	takerra	-	-	-	takertanee
takertua	takerrun	-	takerruin	takertui	-	takerrutaan	takerruttiin	takerru	-	-	-	takertunee
takiloida	takiloin	takiloi	takiloin	takiloi	takiloinut	takiloidaan	takiloitiin	takiloi	takiloivat	-	-	takiloinee
takkuilla	takkuilen	takkuilee	takkuilin	takkuili	takkuillut	takkuillaan	takkuiltiin	takkuile	-	-	-	takkuillee
takkuuntua	takkuunnun	-	takkuunnuin	takkuuntui	-	takkuunnutaan	takkuunnuttiin	takkuunnu	-	-	-	takkuuntunee
taklata	taklaan	taklaa	taklasin	taklasi	taklannut	taklataan	taklattiin	taklaa	taklaavat	taklatkaa	-	taklannee
takoa	taon	-	taoin	takoi	-	taotaan	taottiin	tao	-	-	-	takonee
taksoittaa	taksoitan	-	taksoitin	taksoitti	-	taksoitetaan	taksoitettiin	taksoita	-	-	-	taksoittanee
taktikoida	taktikoin	taktikoi	taktikoin	taktikoi	taktikoinut	taktikoidaan	taktikoitiin	taktikoi	taktikoivat	-	-	taktikoinee
takuta	takkuan	takkuaa	takkusin	takkusi	takunnut	takutaan	takuttiin	takkua	-	takutkaa	-	takunnee
talkita	talkitsen	talkitsee	talkitsin	talkitsi	talkinnut	talkitaan	talkittiin	talkitse	-	talkitkaa	-	talkinnee
talkoilla	talkoilen	talkoilee	talkoilin	talkoili	talkoillut	talkoillaan	talkoiltiin	talkoile	-	-	-	talkoillee
talkoistaa	-	-	talkoistin	talkoisti	-	talkoistetaan	talkoistettiin	-	-	-	-	talkoistanee
tallaantua	tallaannun	-	tallaannuin	tallaantui	-	tallaannutaan	tallaannuttiin	tallaannu	-	-	-	tallaantunee
tallailla	tallailen	tallailee	tallailin	tallaili	tallaillut	tallaillaan	tallailtiin	tallaile	-	-	-	tallaillee
tallata	tallaan	tallaa	tallasin	tallasi	tallannut	tallataan	tallattiin	tallaa	tallaavat	tallatkaa	-	tallannee
tallautua	tallaudun	-	tallauduin	tallautui	-	tallaudutaan	tallauduttiin	tallaudu	-	-	-	tallautunee
tallentaa	tallennan	-	tallensin	tallensi	-	tallennetaan	tallennettiin	tallenna	-	-	-	tallentanee
tallentua	tallennun	-	tallennuin	tallentui	-	tallennutaan	tallennuttiin	tallennu	-	-	-	tallentunee
tallettaa	talletan	-	talletin	talletti	-	talletetaan	talletettiin	talleta	-	-	-	tallettanee
tallettua	talletun	-	talletuin	tallettui	-	talletutaan	talletuttiin	talletu	-	-	-	tallettunee
talloa	-	-	-	-	-	-	-	-	-	-	-	tallonee
tallustaa	-	-	tallustin	tallusti	-	tallustetaan	tallustettiin	-	-	-	-	tallustanee
tallustella	tallustelen	tallustelee	tallustelin	tallusteli	tallustellut	tallustellaan	tallusteltiin	tallustele	-	-	-	tallustellee
taloudellistaa	-	-	taloudellistin	taloudellisti	-	taloudellistetaan	taloudellistettiin	-	-	-	-	taloudellistanee
talsia	-	-	talsin	talsi	-	-	-	-	-	-	-	talsinee
taltata	talttaan	talttaa	talttasin	talttasi	taltannut	taltataan	taltattiin	talttaa	talttaavat	taltatkaa	-	taltannee
taltioida	taltioin	taltioi	taltioin	taltioi	taltioinut	taltioidaan	taltioitiin	taltioi	taltioivat	-	-	taltioinee
talttua	taltun	-	taltuin	talttui	-	taltutaan	taltuttiin	taltu	-	-	-	talttunee
taltuttaa	taltutan	-	taltutin	taltutti	-	taltutetaan	taltutettiin	taltuta	-	-	-	taltuttanee
talutella	taluttelen	taluttelee	taluttelin	talutteli	talutellut	talutellaan	taluteltiin	taluttele	-	-	-	talutellee
taluttaa	talutan	-	talutin	talutti	-	talutetaan	talutettiin	taluta	-	-	-	taluttanee
talveentua	talveennun	-	talveennuin	talveentui	-	talveennutaan	talveennuttiin	talveennu	-	-	-	talveentunee
talvehdittaa	talvehditan	-	talvehditin	talvehditti	-	talvehditetaan	talvehditettiin	talvehdita	-	-	-	talvehdittanee
talvehtia	talvehdin	-	talvehdin	talvehti	-	talvehditaan	talvehdittiin	talvehdi	-	-	-	talvehtinee
talvettaa	talvetan	-	talvetin	talvetti	-	talvetetaan	talvetettiin	talveta	-	-	-	talvettanee
talveuttaa	talveutan	-	talveutin	talveutti	-	talveutetaan	talveutettiin	talveuta	-	-	-	talveuttanee
talveutua	talveudun	-	talveuduin	talveutui	-	talveudutaan	talveuduttiin	talveudu	-	-	-	talveutunee
tampata	tamppaan	tamppaa	tamppasin	tamppasi	tampannut	tampataan	tampattiin	tamppaa	tamppaavat	tampatkaa	-	tampannee
tamponoida	tamponoin	tamponoi	tamponoin	tamponoi	tamponoinut	tamponoidaan	tamponoitiin	tamponoi	tamponoivat	-	-	tamponoinee
tanakoitua	tanakoidun	-	tanakoiduin	tanakoitui	-	tanakoidutaan	tanakoiduttiin	tanakoidu	-	-	-	tanakoitunee
tangeerata	tangeeraan	tangeeraa	tangeerasin	tangeerasi	tangeerannut	tangeerataan	tangeerattiin	tangeeraa	tangeeraavat	tangeeratkaa	-	tangeerannee
tanhuta	tanhuan	tanhuaa	tanhusin	tanhusi	tanhunnut	tanhutaan	tanhuttiin	tanhua	-	tanhutkaa	-	tanhunnee
tankata	tankkaan	tankkaa	tankkasin	tankkasi	tankannut	tankataan	tankattiin	tankkaa	tankkaavat	tankatkaa	-	tankannee
tankkailla	tankkailen	tankkailee	tankkailin	tankkaili	tankkaillut	tankkaillaan	tankkailtiin	tankkaile	-	-	-	tankkaillee
tanskalaistaa	-	-	tanskalaistin	tanskalaisti	-	tanskalaistetaan	tanskalaistettiin	-	-	-	-	tanskalaistanee
tanskantaa	tanskannan	-	tanskansin	tanskansi	-	tanskannetaan	tanskannettiin	tanskanna	-	-	-	tanskantanee
tanssahdella	tanssahtelen	tanssahtelee	tanssahtelin	tanssahteli	tanssahdellut	tanssahdellaan	tanssahdeltiin	tanssahtele	-	-	-	tanssahdellee
tanssahtaa	tanssahdan	tanssahtaa	tanssahdin	tanssahti	tanssahtanut	tanssahdetaan	tanssahtettiin	tanssahda	tanssahtavat	tanssahtakaa	tanssahtaisi	tanssahtanee
tanssata	tanssaan	tanssaa	tanssasin	tanssasi	tanssannut	tanssataan	tanssattiin	tanssaa	tanssaavat	tanssatkaa	-	tanssannee
tanssia	-	-	tanssin	tanssi	-	-	-	-	-	-	-	tanssinee
tanssitella	tanssittelen	tanssittelee	tanssittelin	tanssitteli	tanssitellut	tanssitellaan	tanssiteltiin	tanssittele	-	-	-	tanssitellee
tanssittaa	tanssitan	-	tanssitin	tanssitti	-	tanssitetaan	tanssitettiin	tanssita	-	-	-	tanssittanee
taottaa	taotan	-	taotin	taotti	-	taotetaan	taotettiin	taota	-	-	-	taottanee
tapahtua	tapahdun	-	tapahduin	tapahtui	-	tapahdutaan	tapahduttiin	tapahdu	-	-	-	tapahtunee
tapailla	tapailen	tapailee	tapailin	tapaili	tapaillut	tapaillaan	tapailtiin	tapaile	-	-	-	tapaillee
tapattaa	tapatan	-	tapatin	tapatti	-	tapatetaan	tapatettiin	tapata	-	-	-	tapattanee
tapella	tappelen	tappelee	tappelin	tappeli	tapellut	tapellaan	tapeltiin	tappele	-	-	-	tapellee
tapetoida	tapetoin	tapetoi	tapetoin	tapetoi	tapetoinut	tapetoidaan	tapetoitiin	tapetoi	tapetoivat	-	-	tapetoinee
tapiseerata	tapiseeraan	tapiseeraa	tapiseerasin	tapiseerasi	tapiseerannut	tapiseerataan	tapiseerattiin	tapiseeraa	tapiseeraavat	tapiseeratkaa	-	tapiseerannee
tapisoida	tapisoin	tapisoi	tapisoin	tapisoi	tapisoinut	tapisoidaan	tapisoitiin	tapisoi	tapisoivat	-	-	tapisoinee
tapittaa	tapitan	-	tapitin	tapitti	-	tapitetaan	tapitettiin	tapita	-	-	-	tapittanee
tappaa	tapan	-	tapoin	tappoi	-	tapetaan	tapettiin	tapa	-	-	-	tappanee
